Date,Open,High,Low,Close,Volume
2012-02-02,16.282142639160156,16.327499389648438,16.213571548461914,16.25428581237793,186796400
2012-02-03,16.332143783569336,16.428571701049805,16.270000457763672,16.417142868041992,286599600
2012-02-06,16.37071418762207,16.606428146362305,16.364286422729492,16.570356369018555,249412800
2012-02-07,16.616071701049805,16.77678680419922,16.59214210510254,16.743928909301758,316223600
2012-02-08,16.803571701049805,17.028213500976562,16.774999618530273,17.0242862701416,407890000
2012-02-09,17.170000076293945,17.741071701049805,17.162857055664062,17.61321449279785,884214800
2012-02-10,17.534286499023438,17.77214241027832,17.448213577270508,17.622142791748047,631302000
2012-02-13,17.840356826782227,17.993928909301758,17.75321388244629,17.950000762939453,517216000
2012-02-14,18.023571014404297,18.198570251464844,17.928571701049805,18.19499969482422,460398400
2012-02-15,18.36642837524414,18.796070098876953,17.746070861816406,17.773929595947266,1506120000
2012-02-16,17.553571701049805,18.03178596496582,17.379642486572266,17.936071395874023,944552000
2012-02-17,17.96821403503418,18.1346435546875,17.867856979370117,17.932857513427734,535805200
2012-02-21,18.10285758972168,18.387500762939453,18.00428581237793,18.387500762939453,605595200
2012-02-22,18.32428550720215,18.410356521606445,18.18107032775879,18.322856903076172,483302400
2012-02-23,18.395713806152344,18.493928909301758,18.196428298950195,18.4424991607666,568027600
2012-02-24,18.559642791748047,18.674999237060547,18.522857666015625,18.657499313354492,415072000
2012-02-27,18.618213653564453,18.875,18.43857192993164,18.777143478393555,547582000
2012-02-28,18.855714797973633,19.12178611755371,18.780357360839844,19.12178611755371,600387200
2012-02-29,19.341428756713867,19.5575008392334,19.132143020629883,19.37285614013672,952011200
2012-03-01,19.577499389648438,19.578929901123047,19.241785049438477,19.445356369018555,683270000
2012-03-02,19.437143325805664,19.5285701751709,19.375713348388672,19.470714569091797,431712400
2012-03-05,19.479286193847656,19.5528564453125,18.78571319580078,19.04142951965332,809124400
2012-03-06,18.7021427154541,19.06035614013672,18.43642807006836,18.937856674194336,810238800
2012-03-07,19.171428680419922,19.20642852783203,18.689285278320312,18.953214645385742,798520800
2012-03-08,19.096071243286133,19.392499923706055,19.00428581237793,19.356786727905273,516457200
2012-03-09,19.436071395874023,19.562143325805664,19.396785736083984,19.47035789489746,418919200
2012-03-12,19.606428146362305,19.71428680419922,19.53571319580078,19.71428680419922,407282400
2012-03-13,19.91214370727539,20.292142868041992,19.84821319580078,20.28928565979004,690855200
2012-03-14,20.644643783569336,21.239999771118164,20.549999237060547,21.056428909301758,1418844000
2012-03-15,21.414642333984375,21.42892837524414,20.662500381469727,20.912857055664062,1159718000
2012-03-16,20.882856369018555,21.042856216430664,20.64285659790039,20.9132137298584,825487600
2012-03-19,21.370357513427734,21.491785049438477,21.037500381469727,21.467857360839844,901236000
2012-03-20,21.41107177734375,21.674999237060547,21.124286651611328,21.641429901123047,816662000
2012-03-21,21.52642822265625,21.77321434020996,21.47892951965332,21.51785659790039,644042000
2012-03-22,21.349285125732422,21.58928680419922,21.26892852783203,21.405000686645508,623870800
2012-03-23,21.44607162475586,21.492856979370117,21.22857093811035,21.287500381469727,430488800
2012-03-26,21.421070098876953,21.683929443359375,21.259286880493164,21.6778564453125,595742000
2012-03-27,21.6492862701416,22.010000228881836,21.645000457763672,21.945714950561523,607129600
2012-03-28,22.084999084472656,22.194643020629883,21.796785354614258,22.057857513427734,655460400
2012-03-29,21.885000228881836,22.020000457763672,21.686786651611328,21.78071403503418,608238400
2012-03-30,21.741785049438477,21.805713653564453,21.354999542236328,21.412500381469727,731038000
2012-04-02,21.493928909301758,22.098928451538086,21.442142486572266,22.093929290771484,598351600
2012-04-03,22.4035701751709,22.578929901123047,22.232500076293945,22.4757137298584,834559600
2012-04-04,22.298213958740234,22.352142333984375,22.03571319580078,22.296785354614258,572980800
2012-04-05,22.39214324951172,22.66642951965332,22.264286041259766,22.63142967224121,641298000
2012-04-09,22.361785888671875,22.851428985595703,22.332143783569336,22.72249984741211,597536800
2012-04-10,22.854642868041992,23.0,22.35714340209961,22.444286346435547,889725200
2012-04-11,22.7214298248291,22.745357513427734,22.262142181396484,22.364286422729492,696614800
2012-04-12,22.321428298950195,22.547500610351562,22.16071319580078,22.241785049438477,614336800
2012-04-13,22.289642333984375,22.310714721679688,21.55392837524414,21.6153564453125,859644800
2012-04-16,21.787857055664062,21.795713424682617,20.65178680419922,20.718929290771484,1050786800
2012-04-17,20.676429748535156,21.78571319580078,20.425357818603516,21.774999618530273,1025528000
2012-04-18,21.91857147216797,22.15178680419922,21.52535629272461,21.726428985595703,954531200
2012-04-19,21.43642807006836,21.59749984741211,20.875713348388672,20.979999542236328,834719200
2012-04-20,21.12071418762207,21.23642921447754,20.372142791748047,20.463571548461914,1030985200
2012-04-23,20.378929138183594,20.59535789489746,19.87928581237793,20.417856216430664,966529200
2012-04-24,20.09321403503418,20.274642944335938,19.821428298950195,20.010000228881836,1076149200
2012-04-25,21.98714256286621,22.071428298950195,21.64285659790039,21.78571319580078,905777600
2012-04-26,21.938213348388672,21.953214645385742,21.504642486572266,21.703571319580078,536068400
2012-04-27,21.609643936157227,21.6492862701416,21.446428298950195,21.53571319580078,406722400
2012-04-30,21.350000381469727,21.371429443359375,20.821428298950195,20.856428146362305,506144800
2012-05-01,20.889286041259766,21.312856674194336,20.758214950561523,20.79035758972168,610999200
2012-05-02,20.722856521606445,20.97857093811035,20.67357063293457,20.9278564453125,427389200
2012-05-03,21.08928680419922,21.121429443359375,20.725000381469727,20.779285430908203,390549600
2012-05-04,20.610000610351562,20.65571403503418,20.184642791748047,20.1875,529992400
2012-05-07,20.053571701049805,20.456071853637695,20.043928146362305,20.338571548461914,460118400
2012-05-08,20.34214210510254,20.41071319580078,19.95464324951172,20.292142868041992,497252000
2012-05-09,20.132143020629883,20.499286651611328,20.030357360839844,20.327856063842773,480704000
2012-05-10,20.520713806152344,20.567142486572266,20.301429748535156,20.375713348388672,333200000
2012-05-11,20.178571701049805,20.516786575317383,20.155357360839844,20.239643096923828,399546000
2012-05-14,20.091785430908203,20.268213272094727,19.91428565979004,19.93642807006836,352626400
2012-05-15,20.051786422729492,20.114999771118164,19.70535659790039,19.756071090698242,476336000
2012-05-16,19.787500381469727,19.88892936706543,19.322856903076172,19.502857208251953,560896000
2012-05-17,19.475357055664062,19.553571701049805,18.932857513427734,18.932857513427734,717220000
2012-05-18,19.06999969482422,19.407499313354492,18.6492862701416,18.942142486572266,732292400
2012-05-21,19.08928680419922,20.05500030517578,19.073213577270508,20.045713424682617,631106000
2012-05-22,20.3410701751709,20.49571418762207,19.735000610351562,19.891786575317383,694870400
2012-05-23,19.91071319580078,20.457143783569336,19.758214950561523,20.37714385986328,584897600
2012-05-24,20.56678581237793,20.58928680419922,20.043928146362305,20.190000534057617,496230000
2012-05-25,20.163928985595703,20.20892906188965,19.945356369018555,20.081785202026367,328507200
2012-05-29,20.389286041259766,20.5,20.18964385986328,20.438213348388672,380508800
2012-05-30,20.328571319580078,20.71392822265625,20.234285354614258,20.684642791748047,529429600
2012-05-31,20.740713119506836,20.76785659790039,20.409286499023438,20.633214950561523,491674400
2012-06-01,20.3271427154541,20.451786041259766,20.018571853637695,20.035356521606445,520987600
2012-06-04,20.053571701049805,20.26785659790039,19.58928680419922,20.153213500976562,556995600
2012-06-05,20.04535675048828,20.23107147216797,19.940357208251953,20.101070404052734,388214400
2012-06-06,20.27750015258789,20.49464225769043,20.196428298950195,20.409286499023438,401455600
2012-06-07,20.61750030517578,20.61857032775879,20.375,20.41857147216797,379766800
2012-06-08,20.41428565979004,20.735000610351562,20.321428298950195,20.7257137298584,347516400
2012-06-11,20.989999771118164,21.01785659790039,20.379642486572266,20.398929595947266,591264800
2012-06-12,20.516429901123047,20.593570709228516,20.239286422729492,20.5771427154541,435380400
2012-06-13,20.518571853637695,20.65999984741211,20.37071418762207,20.43428611755371,293580000
2012-06-14,20.40142822265625,20.48214340209961,20.259286880493164,20.411785125732422,345573200
2012-06-15,20.39285659790039,20.52214241027832,20.3410701751709,20.504642486572266,335255200
2012-06-18,20.391429901123047,20.996070861816406,20.370357513427734,20.920713424682617,440412000
2012-06-19,20.83571434020996,21.071428298950195,20.825000762939453,20.97892951965332,361404400
2012-06-20,21.00749969482422,21.04464340209961,20.742856979370117,20.919286727905273,358943200
2012-06-21,20.908571243286133,21.007856369018555,20.62285614013672,20.631071090698242,326351200
2012-06-22,20.68000030517578,20.792499542236328,20.55071449279785,20.78928565979004,284471600
2012-06-25,20.617856979370117,20.707143783569336,20.370357513427734,20.3846435546875,304382400
2012-06-26,20.40464210510254,20.517499923706055,20.26178550720215,20.429643630981445,276536400
2012-06-27,20.53571319580078,20.597856521606445,20.42571449279785,20.51785659790039,202997200
2012-06-28,20.416786193847656,20.5,20.20035743713379,20.323213577270508,282836400
2012-06-29,20.64285659790039,20.85714340209961,20.508928298950195,20.85714340209961,421500800
2012-07-02,20.883214950561523,21.195356369018555,20.842857360839844,21.161428451538086,400092000
2012-07-03,21.24571418762207,21.428571701049805,21.21428680419922,21.407499313354492,241712800
2012-07-05,21.448570251464844,21.94071388244629,21.41607093811035,21.783571243286133,484383200
2012-07-06,21.681785583496094,21.729999542236328,21.485000610351562,21.63857078552246,418930400
2012-07-09,21.617856979370117,21.924999237060547,21.57535743713379,21.92464256286621,379405600
2012-07-10,22.070356369018555,22.138214111328125,21.618213653564453,21.721786499023438,511957600
2012-07-11,21.64714241027832,21.7021427154541,21.329286575317383,21.5867862701416,469322000
2012-07-12,21.437143325805664,21.552499771118164,21.167142868041992,21.389286041259766,428041600
2012-07-13,21.5339298248291,21.68535614013672,21.428571701049805,21.60607147216797,311427200
2012-07-16,21.61142921447754,21.843570709228516,21.60785675048828,21.675357818603516,301260400
2012-07-17,21.813928604125977,21.83928680419922,21.54107093811035,21.676429748535156,293624800
2012-07-18,21.663928985595703,21.726428985595703,21.555713653564453,21.652143478393555,252700000
2012-07-19,21.83142852783203,21.97678565979004,21.64285659790039,21.940000534057617,436861600
2012-07-20,21.89392852783203,21.944286346435547,21.560714721679688,21.582143783569336,397471200
2012-07-23,21.22857093811035,21.639286041259766,20.989643096923828,21.565357208251953,487975600
2012-07-24,21.692142486572266,21.7742862701416,21.375356674194336,21.461429595947266,565132400
2012-07-25,20.516429901123047,20.742856979370117,20.35714340209961,20.534643173217773,877312800
2012-07-26,20.705713272094727,20.72857093811035,20.3700008392334,20.531429290771484,406632800
2012-07-27,20.53607177734375,20.922500610351562,20.413928985595703,20.898571014404297,403936400
2012-07-30,21.104286193847656,21.408571243286133,20.99357032775879,21.25107192993164,379142400
2012-07-31,21.543928146362305,21.8464298248291,21.525714874267578,21.812856674194336,462327600
2012-08-01,21.99678611755371,22.014286041259766,21.53571319580078,21.671785354614258,384501600
2012-08-02,21.530000686645508,21.81035614013672,21.4375,21.706785202026367,332158400
2012-08-03,21.91535758972168,22.070714950561523,21.841428756713867,21.989286422729492,344920800
2012-08-06,22.046070098876953,22.31678581237793,21.97357177734375,22.233928680419922,302103200
2012-08-07,22.241785049438477,22.321428298950195,22.072856903076172,22.175357818603516,290446800
2012-08-08,22.121070861816406,22.281429290771484,22.03928565979004,22.13785743713379,244706000
2012-08-09,22.066070556640625,22.20464324951172,22.064285278320312,22.168928146362305,221642400
2012-08-10,22.096786499023438,22.205713272094727,22.0964298248291,22.203571319580078,194938800
2012-08-13,22.26392936706543,22.5,22.258928298950195,22.5,278832400
2012-08-14,22.56678581237793,22.8075008392334,22.50749969482422,22.56035614013672,340169200
2012-08-15,22.546428680419922,22.64285659790039,22.41964340209961,22.52964210510254,257342400
2012-08-16,22.543214797973633,22.74142837524414,22.51785659790039,22.726428985595703,254534000
2012-08-17,22.85714340209961,23.149642944335938,22.81464385986328,23.146785736083984,442761200
2012-08-20,23.214643478393555,23.75535774230957,23.21071434020996,23.75535774230957,613384800
2012-08-21,23.957857131958008,24.10285758972168,23.226070404052734,23.430713653564453,812719600
2012-08-22,23.372142791748047,23.89285659790039,23.146785736083984,23.888214111328125,565322800
2012-08-23,23.789642333984375,23.924999237060547,23.612499237060547,23.66535758972168,420128800
2012-08-24,23.55392837524414,23.90999984741211,23.412500381469727,23.68642807006836,437340400
2012-08-27,24.285356521606445,24.31678581237793,24.05500030517578,24.13142967224121,427008400
2012-08-28,24.106428146362305,24.14642906188965,23.952499389648438,24.100000381469727,267416800
2012-08-29,24.116071701049805,24.202499389648438,24.02142906188965,24.052499771118164,202806800
2012-08-30,23.95142936706543,23.983928680419922,23.673213958740234,23.70964241027832,302699600
2012-08-31,23.83035659790039,23.878570556640625,23.47321319580078,23.75857162475586,338321200
2012-09-04,23.777143478393555,24.11214256286621,23.73214340209961,24.10607147216797,367892000
2012-09-05,24.127500534057617,24.155357360839844,23.91428565979004,23.936786651611328,336375200
2012-09-06,24.041786193847656,24.22464370727539,23.957143783569336,24.15250015258789,391196400
2012-09-07,24.2160701751709,24.374286651611328,24.1346435546875,24.301429748535156,329666400
2012-09-10,24.301786422729492,24.403213500976562,23.64642906188965,23.669286727905273,487998000
2012-09-11,23.753929138183594,23.93214225769043,23.446428298950195,23.592500686645508,503983200
2012-09-12,23.816070556640625,23.924999237060547,23.428571701049805,23.921070098876953,712233200
2012-09-13,24.19178581237793,24.48214340209961,24.098928451538086,24.39214324951172,598360000
2012-09-14,24.641429901123047,24.89214324951172,24.5674991607666,24.68857192993164,600474000
2012-09-17,24.97678565979004,24.992856979370117,24.8075008392334,24.992143630981445,398031200
2012-09-18,24.99571418762207,25.083213806152344,24.872142791748047,25.068214416503906,373503200
2012-09-19,25.009286880493164,25.142499923706055,24.984643936157227,25.075000762939453,326874800
2012-09-20,24.969999313354492,25.00214385986328,24.77214241027832,24.953571319580078,336568400
2012-09-21,25.086071014404297,25.18107032775879,24.977142333984375,25.00321388244629,571589200
2012-09-24,24.53071403503418,24.825714111328125,24.39285659790039,24.671070098876953,639766400
2012-09-25,24.580713272094727,24.742143630981445,24.03571319580078,24.05500030517578,518789600
2012-09-26,23.88357162475586,24.024642944335938,23.614286422729492,23.75642967224121,576503200
2012-09-27,23.72464370727539,24.36321449279785,23.58392906188965,24.332857131958008,594090000
2012-09-28,24.241071701049805,24.32535743713379,23.8125,23.825000762939453,535110800
2012-10-01,23.969999313354492,24.16964340209961,23.446428298950195,23.54964256286621,543594800
2012-10-02,23.636070251464844,23.798213958740234,23.237499237060547,23.618213653564453,627992400
2012-10-03,23.7450008392334,23.9950008392334,23.66535758972168,23.980356216430664,424281200
2012-10-04,23.97321319580078,24.08035659790039,23.769643783569336,23.814285278320312,370725600
2012-10-05,23.757143020629883,23.78571319580078,23.260000228881836,23.306785583496094,594006000
2012-10-08,23.10285758972168,23.12714385986328,22.71821403503418,22.791786193847656,637994000
2012-10-09,22.808929443359375,22.874643325805664,22.269643783569336,22.70892906188965,838597200
2012-10-10,22.847856521606445,23.03499984741211,22.75,22.8896427154541,510356000
2012-10-11,23.08928680419922,23.114286422729492,22.43214225769043,22.43214225769043,546081200
2012-10-12,22.484285354614258,22.692142486572266,22.332143783569336,22.489643096923828,460014800
2012-10-15,22.58392906188965,22.68321418762207,22.280357360839844,22.670000076293945,432502000
2012-10-16,22.69178581237793,23.225000381469727,22.53571319580078,23.206785202026367,549771600
2012-10-17,23.17392921447754,23.313928604125977,23.0,23.021785736083984,389037600
2012-10-18,22.842500686645508,22.930713653564453,22.5,22.59428596496582,476624400
2012-10-19,22.537500381469727,22.563213348388672,21.77214241027832,21.780000686645508,744086000
2012-10-22,21.872142791748047,22.692142486572266,21.812856674194336,22.64392852783203,546730800
2012-10-23,22.53571319580078,22.639286041259766,21.8464298248291,21.90571403503418,707145600
2012-10-24,22.194286346435547,22.376785278320312,21.808570861816406,22.02964210510254,558527200
2012-10-25,22.14285659790039,22.21428680419922,21.626785278320312,21.769285202026367,656325600
2012-10-26,21.765356063842773,21.928571701049805,21.10714340209961,21.571428298950195,1018432800
2012-10-31,21.24571418762207,21.498571395874023,20.989286422729492,21.261428833007812,510003200
2012-11-01,21.364999771118164,21.53571319580078,21.22035789489746,21.30500030517578,361298000
2012-11-02,21.28178596496582,21.319643020629883,20.52678680419922,20.600000381469727,599373600
2012-11-05,20.84000015258789,20.991785049438477,20.628570556640625,20.87928581237793,529135600
2012-11-06,21.07964324951172,21.097856521606445,20.717500686645508,20.816070556640625,374917200
2012-11-07,20.494285583496094,20.519285202026367,19.84821319580078,19.928571701049805,793648800
2012-11-08,20.022499084472656,20.07964324951172,19.11750030517578,19.20535659790039,1056146000
2012-11-09,19.30071449279785,19.817142486572266,19.06142807006836,19.537857055664062,929913600
2012-11-12,19.79107093811035,19.803571701049805,19.237499237060547,19.38678550720215,515802000
2012-11-13,19.24678611755371,19.65999984741211,19.15571403503418,19.389286041259766,532949200
2012-11-14,19.48214340209961,19.551786422729492,19.1492862701416,19.174285888671875,477170400
2012-11-15,19.197500228881836,19.26785659790039,18.665000915527344,18.77214241027832,789910800
2012-11-16,18.757143020629883,18.928571701049805,18.0625,18.845714569091797,1266893600
2012-11-19,19.311071395874023,20.26785659790039,19.281429290771484,20.20464324951172,823317600
2012-11-20,20.425357818603516,20.426786422729492,19.806428909301758,20.032499313354492,642754000
2012-11-21,20.15178680419922,20.263214111328125,19.878570556640625,20.060714721679688,373002000
2012-11-23,20.256071090698242,20.428571701049805,20.092857360839844,20.41071319580078,272826400
2012-11-26,20.56785774230957,21.071428298950195,20.489643096923828,21.054643630981445,630579600
2012-11-27,21.055356979370117,21.086429595947266,20.717857360839844,20.885000228881836,533330000
2012-11-28,20.616785049438477,20.921428680419922,20.437856674194336,20.819286346435547,520864400
2012-11-29,21.079286575317383,21.22321319580078,20.90178680419922,21.04857063293457,514698800
2012-11-30,20.956785202026367,21.014286041259766,20.809999465942383,20.902856826782227,391319600
2012-12-03,21.201786041259766,21.2353572845459,20.91071319580078,20.93535614013672,364280000
2012-12-04,20.7785701751709,20.7785701751709,20.43321418762207,20.566070556640625,557068400
2012-12-05,20.318214416503906,20.33035659790039,19.241785049438477,19.24250030517578,1044638000
2012-12-06,18.890714645385742,19.761070251464844,18.522499084472656,19.544286727905273,1177212400
2012-12-07,19.764286041259766,19.828571319580078,18.928571701049805,19.04464340209961,787040800
2012-12-10,18.75,19.232500076293945,18.627857208251953,18.922143936157227,630484400
2012-12-11,19.27750015258789,19.62714385986328,19.19178581237793,19.335357666015625,592345600
2012-12-12,19.563213348388672,19.571428298950195,19.15250015258789,19.25,487144000
2012-12-13,18.969642639160156,19.20142936706543,18.7785701751709,18.917499542236328,625259600
2012-12-14,18.383928298950195,18.504642486572266,18.056428909301758,18.206785202026367,1009579200
2012-12-17,18.176071166992188,18.571428298950195,17.901071548461914,18.52964210510254,757607200
2012-12-18,18.75,19.10357093811035,18.58035659790039,19.06785774230957,625685200
2012-12-19,18.98107147216797,19.060714721679688,18.76785659790039,18.796785354614258,449369200
2012-12-20,18.928571701049805,18.935714721679688,18.531429290771484,18.633214950561523,481689600
2012-12-21,18.302499771118164,18.559642791748047,18.222856521606445,18.547500610351562,596268400
2012-12-24,18.58392906188965,18.72321319580078,18.52535629272461,18.577499389648438,175753200
2012-12-26,18.53571319580078,18.552143096923828,18.25428581237793,18.321428298950195,302436400
2012-12-27,18.340713500976562,18.4375,18.023571014404297,18.395000457763672,455120400
2012-12-28,18.22464370727539,18.374286651611328,18.14714241027832,18.199642181396484,354278400
2012-12-31,18.233213424682617,19.121429443359375,18.178571701049805,19.006071090698242,659492400
2013-01-02,19.779285430908203,19.821428298950195,19.343929290771484,19.608213424682617,560518000
2013-01-03,19.567142486572266,19.631071090698242,19.321428298950195,19.360713958740234,352965200
2013-01-04,19.177499771118164,19.236785888671875,18.77964210510254,18.821428298950195,594333600
2013-01-07,18.64285659790039,18.9035701751709,18.399999618530273,18.71071434020996,484156400
2013-01-08,18.90035629272461,18.996070861816406,18.616071701049805,18.761070251464844,458707200
2013-01-09,18.66071319580078,18.750356674194336,18.428213119506836,18.467857360839844,407604400
2013-01-10,18.876785278320312,18.882856369018555,18.411428451538086,18.696786880493164,601146000
2013-01-11,18.60714340209961,18.761428833007812,18.536428451538086,18.582143783569336,350506800
2013-01-14,17.952856063842773,18.125,17.80392837524414,17.91964340209961,734207600
2013-01-15,17.796428680419922,17.82107162475586,17.26357078552246,17.354286193847656,876772400
2013-01-16,17.665714263916016,18.194286346435547,17.58928680419922,18.074642181396484,690804800
2013-01-17,18.225357055664062,18.241071701049805,17.929643630981445,17.952856063842773,453678400
2013-01-18,17.804285049438477,17.93642807006836,17.72857093811035,17.85714340209961,472922800
2013-01-22,18.020000457763672,18.13857078552246,17.736785888671875,18.02750015258789,461546400
2013-01-23,18.171785354614258,18.392499923706055,18.02750015258789,18.357500076293945,861509600
2013-01-24,16.428571701049805,16.633214950561523,16.08035659790039,16.08928680419922,1460852400
2013-01-25,16.131786346435547,16.293928146362305,15.535714149475098,15.710000038146973,1208026400
2013-01-28,15.636786460876465,16.186071395874023,15.566429138183594,16.065357208251953,785517600
2013-01-29,16.375,16.435714721679688,16.14714241027832,16.366785049438477,571158000
2013-01-30,16.321428298950195,16.52142906188965,16.23214340209961,16.315357208251953,417155200
2013-01-31,16.320714950561523,16.402856826782227,16.249286651611328,16.267499923706055,319334400
2013-02-01,16.396785736083984,16.40999984741211,16.012500762939453,16.200714111328125,539484400
2013-02-04,16.211071014404297,16.283571243286133,15.785714149475098,15.79714298248291,477117200
2013-02-05,15.858928680419922,16.419286727905273,15.793571472167969,16.351428985595703,573347600
2013-02-06,16.302499771118164,16.66071319580078,16.163570404052734,16.33392906188965,593706400
2013-02-07,16.54464340209961,16.78571319580078,16.218570709228516,16.722143173217773,704580800
2013-02-08,16.928571701049805,17.100357055664062,16.72321319580078,16.963571548461914,633158400
2013-02-11,17.01785659790039,17.319286346435547,16.90178680419922,17.140356063842773,517490400
2013-02-12,17.125356674194336,17.22785758972168,16.704999923706055,16.71071434020996,609053200
2013-02-13,16.686071395874023,16.915714263916016,16.54357147216797,16.67892837524414,475207600
2013-02-14,16.59000015258789,16.84428596496582,16.5721435546875,16.663928985595703,355275200
2013-02-15,16.74464225769043,16.79142951965332,16.42571449279785,16.43428611755371,391745200
2013-02-19,16.467857360839844,16.526071548461914,16.20892906188965,16.428213119506836,435783600
2013-02-20,16.346071243286133,16.346071243286133,16.0285701751709,16.030357360839844,476302400
2013-02-21,15.928570747375488,16.041786193847656,15.8149995803833,15.930713653564453,447182400
2013-02-22,16.04464340209961,16.128570556640625,15.949999809265137,16.100357055664062,330654800
2013-02-25,16.20892906188965,16.25428581237793,15.806071281433105,15.814286231994629,372579200
2013-02-26,15.850713729858398,16.126428604125977,15.630714416503906,16.034643173217773,501499600
2013-02-27,16.015356063842773,16.158571243286133,15.737500190734863,15.8774995803833,587350400
2013-02-28,15.858928680419922,15.995356559753418,15.764286041259766,15.764286041259766,322515200
2013-03-01,15.64285659790039,15.649286270141602,15.356429100036621,15.373929023742676,552448400
2013-03-04,15.278571128845215,15.29285717010498,14.964285850524902,15.001786231994629,582755600
2013-03-05,15.052857398986816,15.542499542236328,15.026785850524902,15.397856712341309,638433600
2013-03-06,15.518214225769043,15.54464340209961,15.15821361541748,15.202142715454102,460250000
2013-03-07,15.160714149475098,15.428929328918457,15.037857055664062,15.377857208251953,468473600
2013-03-08,15.350000381469727,15.551071166992188,15.307499885559082,15.418571472167969,391482000
2013-03-11,15.348214149475098,15.678929328918457,15.183570861816406,15.638214111328125,474236000
2013-03-12,15.557143211364746,15.674285888671875,15.270357131958008,15.301071166992188,465911600
2013-03-13,15.301786422729492,15.51785659790039,15.191429138183594,15.298213958740234,405549200
2013-03-14,15.458213806152344,15.522856712341309,15.373213768005371,15.446429252624512,303875600
2013-03-15,15.64035701751709,15.865357398986816,15.616070747375488,15.845000267028809,643960800
2013-03-18,15.766071319580078,16.33785629272461,15.757143020629883,16.275714874267578,606197200
2013-03-19,16.41071319580078,16.463214874267578,16.01785659790039,16.231786727905273,526775200
2013-03-20,16.336429595947266,16.343929290771484,16.056785583496094,16.145713806152344,308660800
2013-03-21,16.079286575317383,16.356428146362305,16.075000762939453,16.168928146362305,383255600
2013-03-22,16.235000610351562,16.503570556640625,16.1825008392334,16.49678611755371,395105200
2013-03-25,16.596071243286133,16.7839298248291,16.492143630981445,16.556428909301758,501135600
2013-03-26,16.62285614013672,16.637142181396484,16.447500228881836,16.46928596496582,294294000
2013-03-27,16.302143096923828,16.314285278320312,16.09749984741211,16.145713806152344,331237200
2013-03-28,16.065000534057617,16.136428833007812,15.772143363952637,15.809286117553711,442839600
2013-04-01,15.782142639160156,15.846428871154785,15.276429176330566,15.318214416503906,389732000
2013-04-02,15.271429061889648,15.647856712341309,15.228570938110352,15.349642753601074,529519200
2013-04-03,15.406070709228516,15.617142677307129,15.368213653564453,15.428214073181152,363216000
2013-04-04,15.491429328918457,15.535714149475098,15.1875,15.275713920593262,358447600
2013-04-05,15.160714149475098,15.176786422729492,14.988571166992188,15.114286422729492,383695200
2013-04-08,15.173213958740234,15.26785659790039,15.088929176330566,15.221785545349121,300829200
2013-04-09,15.227143287658691,15.303570747375488,15.098214149475098,15.249285697937012,306614000
2013-04-10,15.289285659790039,15.609286308288574,15.214642524719238,15.560357093811035,375928000
2013-04-11,15.489999771118164,15.642499923706055,15.399999618530273,15.511786460876465,328364400
2013-04-12,15.505356788635254,15.505356788635254,15.3246431350708,15.350000381469727,238613200
2013-04-15,15.25,15.28178596496582,14.983928680419922,14.994643211364746,317520000
2013-04-16,15.056071281433105,15.23607063293457,15.020357131958008,15.222857475280762,305771200
2013-04-17,15.009642601013184,15.021429061889648,14.21821403503418,14.385713577270508,945056000
2013-04-18,14.463929176330566,14.492500305175781,13.919285774230957,14.001786231994629,666299200
2013-04-19,13.856071472167969,14.271429061889648,13.753570556640625,13.947500228881836,609274400
2013-04-22,14.022856712341309,14.364286422729492,13.973929405212402,14.238213539123535,429920400
2013-04-23,14.428214073181152,14.585000038146973,14.243213653564453,14.504643440246582,664238400
2013-04-24,14.055000305175781,14.83035659790039,14.01785659790039,14.480713844299316,969651200
2013-04-25,14.686785697937012,14.783571243286133,14.535714149475098,14.585000038146973,384837600
2013-04-26,14.63607120513916,14.956070899963379,14.58035659790039,14.899999618530273,764097600
2013-04-29,15.016071319580078,15.486429214477539,15.0,15.361429214477539,640326400
2013-04-30,15.539285659790039,15.901785850524902,15.431071281433105,15.813570976257324,691538400
2013-05-01,15.873571395874023,15.89035701751709,15.51392936706543,15.688928604125977,506909200
2013-05-02,15.777856826782227,16.02107048034668,15.736785888671875,15.911429405212402,421828400
2013-05-03,16.118213653564453,16.186786651611328,16.04107093811035,16.070714950561523,361300800
2013-05-06,16.27535629272461,16.507143020629883,16.225357055664062,16.453929901123047,496641600
2013-05-07,16.60607147216797,16.633928298950195,16.203571319580078,16.380714416503906,483753200
2013-05-08,16.394285202026367,16.620357513427734,16.278928756713867,16.56571388244629,472598000
2013-05-09,16.421785354614258,16.53571319580078,16.270713806152344,16.313213348388672,398487600
2013-05-10,16.35607147216797,16.418214797973633,16.088571548461914,16.177499771118164,334852000
2013-05-13,16.125356674194336,16.35357093811035,16.125,16.240713119506836,316948800
2013-05-14,16.20892906188965,16.257143020629883,15.791070938110352,15.852143287658691,447118000
2013-05-15,15.684286117553711,15.75,15.084285736083984,15.316070556640625,741613600
2013-05-16,15.115714073181152,15.637499809265137,14.960714340209961,15.520713806152344,603204000
2013-05-17,15.680356979370117,15.717499732971191,15.393214225769043,15.473570823669434,427904400
2013-05-20,15.4253568649292,15.921428680419922,15.360713958740234,15.818928718566895,451578400
2013-05-21,15.648214340209961,15.90999984741211,15.507143020629883,15.702142715454102,456022000
2013-05-22,15.858928680419922,16.012500762939453,15.650713920593262,15.762499809265137,443038400
